"state1_name","state2_name","state1_fips","state2_fips","distance_km","state_comb","n","mig_1yago","mig_current"
"Texas","Kansas",48,20,788.667114257812,4820,1,"Texas","Kansas"
"Texas","District of Columbia",48,11,2181.748046875,4811,3,"Texas","District of Columbia"
"Texas","Rhode Island",48,44,2712.64721679688,4844,2,"Texas","Rhode Island"
"Texas","Wyoming",48,56,1476.05078125,4856,NA,"Texas","Wyoming"
"Texas","Mississippi",48,28,918.976379394531,4828,2,"Texas","Mississippi"
"Texas","Massachusetts",48,25,2713.08764648438,4825,6,"Texas","Massachusetts"
"Texas","Connecticut",48,9,2615.93896484375,4809,NA,"Texas","Connecticut"
"Texas","Vermont",48,50,2712.11059570312,4850,NA,"Texas","Vermont"
"Texas","Maine",48,23,3016.33837890625,4823,NA,"Texas","Maine"
"Texas","New Hampshire",48,33,2777.79516601562,4833,3,"Texas","New Hampshire"
"Texas","New Mexico",48,35,715.787902832031,4835,10,"Texas","New Mexico"
"Texas","Ohio",48,39,1778.83276367188,4839,1,"Texas","Ohio"
"Texas","Alabama",48,1,1183.39514160156,4801,1,"Texas","Alabama"
"Texas","Nebraska",48,31,1123.48461914062,4831,9,"Texas","Nebraska"
"Texas","South Dakota",48,46,1448.04309082031,4846,8,"Texas","South Dakota"
"Texas","Nevada",48,32,1794.65783691406,4832,1,"Texas","Nevada"
"Texas","New Jersey",48,34,2414.52661132812,4834,NA,"Texas","New Jersey"
"Texas","North Dakota",48,38,1782.78991699219,4838,NA,"Texas","North Dakota"
"Texas","South Carolina",48,45,1742.70922851562,4845,5,"Texas","South Carolina"
"Texas","Arizona",48,4,1195.5654296875,4804,2,"Texas","Arizona"
"Texas","Arkansas",48,5,744.83447265625,4805,8,"Texas","Arkansas"
"Louisiana","California",22,6,2616.68212890625,2206,NA,"Louisiana","California"
"Louisiana","Wisconsin",22,55,1523.12341308594,2255,NA,"Louisiana","Wisconsin"
"Louisiana","Idaho",22,16,2472.52587890625,2216,NA,"Louisiana","Idaho"
"Louisiana","Minnesota",22,27,1710.09765625,2227,NA,"Louisiana","Minnesota"
"Louisiana","Iowa",22,19,1237.9228515625,2219,NA,"Louisiana","Iowa"
"Louisiana","Missouri",22,29,818.069519042969,2229,1,"Louisiana","Missouri"
"Louisiana","Maryland",22,24,1642.01647949219,2224,8,"Louisiana","Maryland"
"Louisiana","Oregon",22,41,2885.025390625,2241,NA,"Louisiana","Oregon"
"Louisiana","Michigan",22,26,1588.85815429688,2226,NA,"Louisiana","Michigan"
"Louisiana","Montana",22,30,2337.7822265625,2230,NA,"Louisiana","Montana"
"Louisiana","Utah",22,49,2011.28576660156,2249,NA,"Louisiana","Utah"
"Louisiana","Virginia",22,51,1405.11352539062,2251,NA,"Louisiana","Virginia"
"Louisiana","Illinois",22,17,1033.73657226562,2217,NA,"Louisiana","Illinois"
"Louisiana","Texas",22,48,702.333984375,2248,13,"Louisiana","Texas"
"Louisiana","Florida",22,12,953.436950683594,2212,2,"Louisiana","Florida"
"Louisiana","Kentucky",22,21,946.609375,2221,NA,"Louisiana","Kentucky"
"Louisiana","Tennessee",22,47,747.230163574219,2247,NA,"Louisiana","Tennessee"
"Louisiana","New York",22,36,1965.02416992188,2236,NA,"Louisiana","New York"
"Louisiana","Georgia",22,13,822.77197265625,2213,5,"Louisiana","Georgia"
"Louisiana","Hawaii",22,15,6481.21533203125,2215,NA,"Louisiana","Hawaii"
"Louisiana","Delaware",22,10,1736.18359375,2210,NA,"Louisiana","Delaware"
"Louisiana","Washington",22,53,3033.23413085938,2253,NA,"Louisiana","Washington"
"Louisiana","Oklahoma",22,40,725.089233398438,2240,NA,"Louisiana","Oklahoma"
"Louisiana","West Virginia",22,54,1334.37219238281,2254,NA,"Louisiana","West Virginia"
"Louisiana","Alaska",22,2,5507.10546875,2202,NA,"Louisiana","Alaska"
"Louisiana","Pennsylvania",22,42,1675.96496582031,2242,2,"Louisiana","Pennsylvania"
"Louisiana","Colorado",22,8,1522.32580566406,2208,NA,"Louisiana","Colorado"
"Louisiana","North Carolina",22,37,1286.99975585938,2237,NA,"Louisiana","North Carolina"
"Louisiana","Indiana",22,18,1111.66442871094,2218,NA,"Louisiana","Indiana"
"Louisiana","Kansas",22,20,1018.51837158203,2220,NA,"Louisiana","Kansas"
"Louisiana","District of Columbia",22,11,1614.59655761719,2211,1,"Louisiana","District of Columbia"
"Louisiana","Rhode Island",22,44,2168.73559570312,2244,NA,"Louisiana","Rhode Island"
"Louisiana","Wyoming",22,56,1917.21008300781,2256,NA,"Louisiana","Wyoming"
"Louisiana","Mississippi",22,28,287.287139892578,2228,14,"Louisiana","Mississippi"
"Louisiana","Massachusetts",22,25,2181.80541992188,2225,NA,"Louisiana","Massachusetts"
"Louisiana","Connecticut",22,9,2078.32348632812,2209,NA,"Louisiana","Connecticut"
"Louisiana","Vermont",22,50,2224.46508789062,2250,NA,"Louisiana","Vermont"
"Louisiana","Maine",22,23,2529.03759765625,2223,NA,"Louisiana","Maine"
"Louisiana","New Hampshire",22,33,2274.1181640625,2233,NA,"Louisiana","New Hampshire"
"Louisiana","New Mexico",22,35,1378.00903320312,2235,NA,"Louisiana","New Mexico"
"Louisiana","Ohio",22,39,1319.6875,2239,3,"Louisiana","Ohio"
"Louisiana","Alabama",22,1,519.960388183594,2201,8,"Louisiana","Alabama"
"Louisiana","Nebraska",22,31,1364.72277832031,2231,NA,"Louisiana","Nebraska"
"Louisiana","South Dakota",22,46,1659.97631835938,2246,NA,"Louisiana","South Dakota"
"Louisiana","Nevada",22,32,2418.06787109375,2232,NA,"Louisiana","Nevada"
"Louisiana","New Jersey",22,34,1859.45983886719,2234,NA,"Louisiana","New Jersey"
"Louisiana","North Dakota",22,38,1967.04553222656,2238,NA,"Louisiana","North Dakota"
"Louisiana","South Carolina",22,45,1084.20776367188,2245,NA,"Louisiana","South Carolina"
"Louisiana","Arizona",22,4,1879.2578125,2204,NA,"Louisiana","Arizona"
"Louisiana","Arkansas",22,5,434.16162109375,2205,1,"Louisiana","Arkansas"
"Florida","California",12,6,3562.08276367188,1206,7,"Florida","California"
"Florida","Wisconsin",12,55,1904.69396972656,1255,2,"Florida","Wisconsin"
"Florida","Idaho",12,16,3335.97680664062,1216,1,"Florida","Idaho"
"Florida","Minnesota",12,27,2223.38598632812,1227,NA,"Florida","Minnesota"
"Florida","Iowa",12,19,1800.64111328125,1219,NA,"Florida","Iowa"
"Florida","Missouri",12,29,1427.45202636719,1229,8,"Florida","Missouri"
"Florida","Maryland",12,24,1275.21545410156,1224,10,"Florida","Maryland"
"Florida","Oregon",12,41,3775.31518554688,1241,NA,"Florida","Oregon"
"Florida","Michigan",12,26,1771.61376953125,1226,1,"Florida","Michigan"
"Florida","Montana",12,30,3120.61596679688,1230,1,"Florida","Montana"
"Florida","Utah",12,49,2930.18090820312,1249,1,"Florida","Utah"
"Florida","Virginia",12,51,1050.35290527344,1251,NA,"Florida","Virginia"
"Florida","Illinois",12,17,1415.63806152344,1217,1,"Florida","Illinois"
"Florida","Texas",12,48,1651.53149414062,1248,NA,"Florida","Texas"
"Florida","Louisiana",12,22,953.436950683594,1222,1,"Florida","Louisiana"
"Florida","Kentucky",12,21,1030.17895507812,1221,6,"Florida","Kentucky"
"Florida","Tennessee",12,47,888.083801269531,1247,17,"Florida","Tennessee"
"Florida","New York",12,36,1713.25866699219,1236,20,"Florida","New York"
"Florida","Georgia",12,13,460.66064453125,1213,10,"Florida","Georgia"
"Florida","Hawaii",12,15,7425.79296875,1215,NA,"Florida","Hawaii"
"Florida","Delaware",12,10,1323.62341308594,1210,11,"Florida","Delaware"
"Florida","Washington",12,53,3879.31591796875,1253,1,"Florida","Washington"
"Florida","Oklahoma",12,40,1614.49536132812,1240,NA,"Florida","Oklahoma"
"Florida","West Virginia",12,54,1131.52172851562,1254,5,"Florida","West Virginia"
"Florida","Alaska",12,2,6201.169921875,1202,NA,"Florida","Alaska"
"Florida","Pennsylvania",12,42,1431.46008300781,1242,1,"Florida","Pennsylvania"
"Florida","Colorado",12,8,2418.20922851562,1208,NA,"Florida","Colorado"
"Florida","North Carolina",12,37,834.159301757812,1237,NA,"Florida","North Carolina"
"Florida","Indiana",12,18,1305.86743164062,1218,NA,"Florida","Indiana"
"Florida","Kansas",12,20,1837.52380371094,1220,NA,"Florida","Kansas"
"Florida","District of Columbia",12,11,1252.4892578125,1211,2,"Florida","District of Columbia"
"Florida","Rhode Island",12,44,1758.05322265625,1244,NA,"Florida","Rhode Island"
"Florida","Wyoming",12,56,2756.14306640625,1256,3,"Florida","Wyoming"
"Florida","Mississippi",12,28,829.883117675781,1228,NA,"Florida","Mississippi"
"Florida","Massachusetts",12,25,1798.30407714844,1225,NA,"Florida","Massachusetts"
"Florida","Connecticut",12,9,1695.76196289062,1209,NA,"Florida","Connecticut"
"Florida","Vermont",12,50,1929.19714355469,1250,11,"Florida","Vermont"
"Florida","Maine",12,23,2195.7880859375,1223,NA,"Florida","Maine"
"Florida","New Hampshire",12,33,1938.27453613281,1233,3,"Florida","New Hampshire"
"Florida","New Mexico",12,35,2328.75268554688,1235,4,"Florida","New Mexico"
"Florida","Ohio",12,39,1302.51574707031,1239,4,"Florida","Ohio"
"Florida","Alabama",12,1,626.604187011719,1201,15,"Florida","Alabama"
"Florida","Nebraska",12,31,2129.42553710938,1231,NA,"Florida","Nebraska"
"Florida","South Dakota",12,46,2363.19360351562,1246,NA,"Florida","South Dakota"
"Florida","Nevada",12,32,3347.08056640625,1232,NA,"Florida","Nevada"
"Florida","New Jersey",12,34,1473.16430664062,1234,NA,"Florida","New Jersey"
"Florida","North Dakota",12,38,2611.57690429688,1238,NA,"Florida","North Dakota"
"Florida","South Carolina",12,45,610.523376464844,1245,NA,"Florida","South Carolina"
"Florida","Arizona",12,4,2832.1845703125,1204,1,"Florida","Arizona"
"Florida","Arkansas",12,5,1175.79272460938,1205,1,"Florida","Arkansas"
"Kentucky","California",21,6,3003.77416992188,2106,NA,"Kentucky","California"
"Kentucky","Wisconsin",21,55,880.767944335938,2155,NA,"Kentucky","Wisconsin"
"Kentucky","Idaho",21,16,2560.32299804688,2116,NA,"Kentucky","Idaho"
"Kentucky","Minnesota",21,27,1223.52722167969,2127,NA,"Kentucky","Minnesota"
"Kentucky","Iowa",21,19,862.469970703125,2119,NA,"Kentucky","Iowa"
"Kentucky","Missouri",21,29,634.158203125,2129,4,"Kentucky","Missouri"
"Kentucky","Maryland",21,24,764.906982421875,2124,NA,"Kentucky","Maryland"
"Kentucky","Oregon",21,41,3030.48413085938,2141,NA,"Kentucky","Oregon"
"Kentucky","Michigan",21,26,756.926940917969,2126,NA,"Kentucky","Michigan"
"Kentucky","Montana",21,30,2250.7158203125,2130,NA,"Kentucky","Montana"
"Kentucky","Utah",21,49,2297.56640625,2149,NA,"Kentucky","Utah"
"Kentucky","Virginia",21,51,573.325378417969,2151,NA,"Kentucky","Virginia"
"Kentucky","Illinois",21,17,437.703674316406,2117,1,"Kentucky","Illinois"
"Kentucky","Texas",21,48,1448.98425292969,2148,NA,"Kentucky","Texas"
"Kentucky","Louisiana",21,22,946.609375,2122,NA,"Kentucky","Louisiana"
"Kentucky","Florida",21,12,1030.17895507812,2112,NA,"Kentucky","Florida"
"Kentucky","Tennessee",21,47,208.447708129883,2147,2,"Kentucky","Tennessee"
"Kentucky","New York",21,36,1024.69030761719,2136,NA,"Kentucky","New York"
"Kentucky","Georgia",21,13,570.413696289062,2113,NA,"Kentucky","Georgia"
"Kentucky","Hawaii",21,15,7015.13427734375,2115,3,"Kentucky","Hawaii"
"Kentucky","Delaware",21,10,870.507202148438,2110,NA,"Kentucky","Delaware"
"Kentucky","Washington",21,53,3056.81884765625,2153,NA,"Kentucky","Washington"
"Kentucky","Oklahoma",21,40,1109.49865722656,2140,NA,"Kentucky","Oklahoma"
"Kentucky","West Virginia",21,54,427.547241210938,2154,4,"Kentucky","West Virginia"
"Kentucky","Alaska",21,2,5215.626953125,2102,NA,"Kentucky","Alaska"
"Kentucky","Pennsylvania",21,42,745.252197265625,2142,NA,"Kentucky","Pennsylvania"
"Kentucky","Colorado",21,8,1771.47106933594,2108,NA,"Kentucky","Colorado"
"Kentucky","North Carolina",21,37,589.280212402344,2137,1,"Kentucky","North Carolina"
"Kentucky","Indiana",21,18,275.813385009766,2118,1,"Kentucky","Indiana"
"Kentucky","Kansas",21,20,1149.61096191406,2120,1,"Kentucky","Kansas"
"Kentucky","District of Columbia",21,11,739.24169921875,2111,NA,"Kentucky","District of Columbia"
"Kentucky","Rhode Island",21,44,1264.02038574219,2144,NA,"Kentucky","Rhode Island"
"Kentucky","Wyoming",21,56,1976.32263183594,2156,NA,"Kentucky","Wyoming"
"Kentucky","Mississippi",21,28,664.788330078125,2128,NA,"Kentucky","Mississippi"
"Kentucky","Massachusetts",21,25,1266.59704589844,2125,NA,"Kentucky","Massachusetts"
"Kentucky","Connecticut",21,9,1167.896484375,2109,NA,"Kentucky","Connecticut"
"Kentucky","Vermont",21,50,1285.70190429688,2150,NA,"Kentucky","Vermont"
"Kentucky","Maine",21,23,1591.54016113281,2123,NA,"Kentucky","Maine"
"Kentucky","New Hampshire",21,33,1342.26428222656,2133,2,"Kentucky","New Hampshire"
"Kentucky","New Mexico",21,35,1900.8310546875,2135,NA,"Kentucky","New Mexico"
"Kentucky","Ohio",21,39,375.376586914062,2139,7,"Kentucky","Ohio"
"Kentucky","Alabama",21,1,547.044067382812,2101,4,"Kentucky","Alabama"
"Kentucky","Nebraska",21,31,1318.28649902344,2131,NA,"Kentucky","Nebraska"
"Kentucky","South Dakota",21,46,1466.28063964844,2146,NA,"Kentucky","South Dakota"
"Kentucky","Nevada",21,32,2722.71923828125,2132,NA,"Kentucky","Nevada"
"Kentucky","New Jersey",21,34,966.196472167969,2134,NA,"Kentucky","New Jersey"
"Kentucky","North Dakota",21,38,1656.53137207031,2138,NA,"Kentucky","North Dakota"
"Kentucky","South Carolina",21,45,566.712219238281,2145,NA,"Kentucky","South Carolina"
"Kentucky","Arizona",21,4,2393.66015625,2104,4,"Kentucky","Arizona"
"Kentucky","Arkansas",21,5,704.467224121094,2105,NA,"Kentucky","Arkansas"
"Tennessee","California",47,6,2948.72607421875,4706,17,"Tennessee","California"
"Tennessee","Wisconsin",47,55,1022.48968505859,4755,NA,"Tennessee","Wisconsin"
"Tennessee","Idaho",47,16,2566.72705078125,4716,NA,"Tennessee","Idaho"
"Tennessee","Minnesota",47,27,1335.61010742188,4727,NA,"Tennessee","Minnesota"
"Tennessee","Iowa",47,19,926.491394042969,4719,2,"Tennessee","Iowa"
"Tennessee","Missouri",47,29,608.783020019531,4729,NA,"Tennessee","Missouri"
"Tennessee","Maryland",47,24,917.737487792969,4724,1,"Tennessee","Maryland"
"Tennessee","Oregon",47,41,3029.28637695312,4741,NA,"Tennessee","Oregon"
"Tennessee","Michigan",47,26,946.806396484375,4726,1,"Tennessee","Michigan"
"Tennessee","Montana",47,30,2291.61889648438,4730,NA,"Tennessee","Montana"
"Tennessee","Utah",47,49,2256.408203125,4749,NA,"Tennessee","Utah"
"Tennessee","Virginia",47,51,697.855041503906,4751,1,"Tennessee","Virginia"
"Tennessee","Illinois",47,17,527.745910644531,4717,NA,"Tennessee","Illinois"
"Tennessee","Texas",47,48,1294.43859863281,4748,5,"Tennessee","Texas"
"Tennessee","Louisiana",47,22,747.230163574219,4722,NA,"Tennessee","Louisiana"
"Tennessee","Florida",47,12,888.083801269531,4712,1,"Tennessee","Florida"
"Tennessee","Kentucky",47,21,208.447708129883,4721,NA,"Tennessee","Kentucky"
"Tennessee","New York",47,36,1217.86804199219,4736,NA,"Tennessee","New York"
"Tennessee","Georgia",47,13,447.266265869141,4713,4,"Tennessee","Georgia"
"Tennessee","Hawaii",47,15,6941.22265625,4715,NA,"Tennessee","Hawaii"
"Tennessee","Delaware",47,10,1018.74810791016,4710,NA,"Tennessee","Delaware"
"Tennessee","Washington",47,53,3082.72607421875,4753,NA,"Tennessee","Washington"
"Tennessee","Oklahoma",47,40,1006.10675048828,4740,NA,"Tennessee","Oklahoma"
"Tennessee","West Virginia",47,54,593.729309082031,4754,NA,"Tennessee","West Virginia"
"Tennessee","Alaska",47,2,5319.89453125,4702,NA,"Tennessee","Alaska"
"Tennessee","Pennsylvania",47,42,930.393859863281,4742,1,"Tennessee","Pennsylvania"
"Tennessee","Colorado",47,8,1727.46020507812,4708,NA,"Tennessee","Colorado"
"Tennessee","North Carolina",47,37,647.906799316406,4737,NA,"Tennessee","North Carolina"
"Tennessee","Indiana",47,18,448.763214111328,4718,NA,"Tennessee","Indiana"
"Tennessee","Kansas",47,20,1104.40747070312,4720,NA,"Tennessee","Kansas"
"Tennessee","District of Columbia",47,11,890.78369140625,4711,NA,"Tennessee","District of Columbia"
"Tennessee","Rhode Island",47,44,1434.94409179688,4744,NA,"Tennessee","Rhode Island"
"Tennessee","Wyoming",47,56,1979.4306640625,4756,NA,"Tennessee","Wyoming"
"Tennessee","Mississippi",47,28,461.865325927734,4728,6,"Tennessee","Mississippi"
"Tennessee","Massachusetts",47,25,1443.22375488281,4725,NA,"Tennessee","Massachusetts"
"Tennessee","Connecticut",47,9,1341.55603027344,4709,NA,"Tennessee","Connecticut"
"Tennessee","Vermont",47,50,1477.61267089844,4750,NA,"Tennessee","Vermont"
"Tennessee","Maine",47,23,1782.58203125,4723,NA,"Tennessee","Maine"
"Tennessee","New Hampshire",47,33,1529.13659667969,4733,NA,"Tennessee","New Hampshire"
"Tennessee","New Mexico",47,35,1801.49719238281,4735,NA,"Tennessee","New Mexico"
"Tennessee","Ohio",47,39,582.663269042969,4739,NA,"Tennessee","Ohio"
"Tennessee","Alabama",47,1,345.590606689453,4701,17,"Tennessee","Alabama"
"Tennessee","Nebraska",47,31,1324.69555664062,4731,NA,"Tennessee","Nebraska"
"Tennessee","South Dakota",47,46,1513.91198730469,4746,4,"Tennessee","South Dakota"
"Tennessee","Nevada",47,32,2683.16723632812,4732,NA,"Tennessee","Nevada"
"Tennessee","New Jersey",47,34,1129.56579589844,4734,1,"Tennessee","New Jersey"
"Tennessee","North Dakota",47,38,1737.28527832031,4738,NA,"Tennessee","North Dakota"
"Tennessee","South Carolina",47,45,543.074645996094,4745,1,"Tennessee","South Carolina"
"Tennessee","Arizona",47,4,2304.01513671875,4704,NA,"Tennessee","Arizona"
"Tennessee","Arkansas",47,5,562.686279296875,4705,4,"Tennessee","Arkansas"
"New York","California",36,6,3753.0263671875,3606,14,"New York","California"
"New York","Wisconsin",36,55,1176.74304199219,3655,8,"New York","Wisconsin"
"New York","Idaho",36,16,3120.9873046875,3616,1,"New York","Idaho"
"New York","Minnesota",36,27,1530.13317871094,3627,NA,"New York","Minnesota"
"New York","Iowa",36,19,1475.2119140625,3619,NA,"New York","Iowa"
"New York","Missouri",36,29,1515.16723632812,3629,1,"New York","Missouri"
"New York","Maryland",36,24,446.571105957031,3624,1,"New York","Maryland"
"New York","Oregon",36,41,3594.3544921875,3641,9,"New York","Oregon"
"New York","Michigan",36,26,809.712951660156,3626,NA,"New York","Michigan"
"New York","Montana",36,30,2700.390625,3630,2,"New York","Montana"
"New York","Utah",36,49,3032.74291992188,3649,6,"New York","Utah"
"New York","Virginia",36,51,663.864013671875,3651,4,"New York","Virginia"
"New York","Illinois",36,17,1183.60180664062,3617,NA,"New York","Illinois"
"New York","Texas",36,48,2452.31030273438,3648,3,"New York","Texas"
"New York","Louisiana",36,22,1965.02416992188,3622,NA,"New York","Louisiana"
"New York","Florida",36,12,1713.25866699219,3612,30,"New York","Florida"
"New York","Kentucky",36,21,1024.69030761719,3621,NA,"New York","Kentucky"
"New York","Tennessee",36,47,1217.86804199219,3647,NA,"New York","Tennessee"
"New York","Georgia",36,13,1338.96020507812,3613,12,"New York","Georgia"
"New York","Hawaii",36,15,7762.31591796875,3615,8,"New York","Hawaii"
"New York","Delaware",36,10,437.617828369141,3610,1,"New York","Delaware"
"New York","Washington",36,53,3512.47778320312,3653,1,"New York","Washington"
"New York","Oklahoma",36,40,2054.12158203125,3640,NA,"New York","Oklahoma"
"New York","West Virginia",36,54,642.770446777344,3654,NA,"New York","West Virginia"
"New York","Alaska",36,2,5201.4970703125,3602,1,"New York","Alaska"
"New York","Pennsylvania",36,42,297.262390136719,3642,2,"New York","Pennsylvania"
"New York","Colorado",36,8,2546.3994140625,3608,NA,"New York","Colorado"
"New York","North Carolina",36,37,879.55029296875,3637,10,"New York","North Carolina"
"New York","Indiana",36,18,959.433715820312,3618,NA,"New York","Indiana"
"New York","Kansas",36,20,1983.36401367188,3620,NA,"New York","Kansas"
"New York","District of Columbia",36,11,465.807067871094,3611,16,"New York","District of Columbia"
"New York","Rhode Island",36,44,355.828155517578,3644,22,"New York","Rhode Island"
"New York","Wyoming",36,56,2591.77099609375,3656,4,"New York","Wyoming"
"New York","Mississippi",36,28,1678.80297851562,3628,NA,"New York","Mississippi"
"New York","Massachusetts",36,25,316.359924316406,3625,1,"New York","Massachusetts"
"New York","Connecticut",36,9,271.072814941406,3609,12,"New York","Connecticut"
"New York","Vermont",36,50,261.248626708984,3650,5,"New York","Vermont"
"New York","Maine",36,23,567.1728515625,3623,1,"New York","Maine"
"New York","New Hampshire",36,33,328.007781982422,3633,6,"New York","New Hampshire"
"New York","New Mexico",36,35,2802.92553710938,3635,NA,"New York","New Mexico"
"New York","Ohio",36,39,673.479248046875,3639,NA,"New York","Ohio"
"New York","Alabama",36,1,1502.14282226562,3601,NA,"New York","Alabama"
"New York","Nebraska",36,31,1998.93115234375,3631,NA,"New York","Nebraska"
"New York","South Dakota",36,46,1987.45983886719,3646,NA,"New York","South Dakota"
"New York","Nevada",36,32,3433.37915039062,3632,NA,"New York","Nevada"
"New York","New Jersey",36,34,314.084289550781,3634,11,"New York","New Jersey"
"New York","North Dakota",36,38,2010.01159667969,3638,NA,"New York","North Dakota"
"New York","South Carolina",36,45,1107.51635742188,3645,NA,"New York","South Carolina"
"New York","Arizona",36,4,3257.96728515625,3604,NA,"New York","Arizona"
"New York","Arkansas",36,5,1711.89379882812,3605,NA,"New York","Arkansas"
"Georgia","California",13,6,3304.87622070312,1306,5,"Georgia","California"
"Georgia","Wisconsin",13,55,1448.50183105469,1355,NA,"Georgia","Wisconsin"
"Georgia","Idaho",13,16,2985.6044921875,1316,NA,"Georgia","Idaho"
"Georgia","Minnesota",13,27,1777.47973632812,1327,NA,"Georgia","Minnesota"
"Georgia","Iowa",13,19,1373.57983398438,1319,NA,"Georgia","Iowa"
"Georgia","Missouri",13,29,1034.5693359375,1329,NA,"Georgia","Missouri"
"Georgia","Maryland",13,24,931.561096191406,1324,1,"Georgia","Maryland"
"Georgia","Oregon",13,41,3440.68359375,1341,NA,"Georgia","Oregon"
"Georgia","Michigan",13,26,1312.34875488281,1326,NA,"Georgia","Michigan"
"Georgia","Montana",13,30,2730.22045898438,1330,NA,"Georgia","Montana"
"Georgia","Utah",13,49,2634.8505859375,1349,NA,"Georgia","Utah"
"Georgia","Virginia",13,51,687.224670410156,1351,NA,"Georgia","Virginia"
"Georgia","Illinois",13,17,971.129150390625,1317,1,"Georgia","Illinois"
"Georgia","Texas",13,48,1500.34350585938,1348,5,"Georgia","Texas"
"Georgia","Louisiana",13,22,822.77197265625,1322,5,"Georgia","Louisiana"
"Georgia","Florida",13,12,460.66064453125,1312,26,"Georgia","Florida"
"Georgia","Kentucky",13,21,570.413696289062,1321,NA,"Georgia","Kentucky"
"Georgia","Tennessee",13,47,447.266265869141,1347,3,"Georgia","Tennessee"
"Georgia","New York",13,36,1338.96020507812,1336,NA,"Georgia","New York"
"Georgia","Hawaii",13,15,7253.84326171875,1315,5,"Georgia","Hawaii"
"Georgia","Delaware",13,10,1005.20257568359,1310,NA,"Georgia","Delaware"
"Georgia","Washington",13,53,3512.38134765625,1353,NA,"Georgia","Washington"
"Georgia","Oklahoma",13,40,1334.15234375,1340,NA,"Georgia","Oklahoma"
"Georgia","West Virginia",13,54,714.383178710938,1354,3,"Georgia","West Virginia"
"Georgia","Alaska",13,2,5765.75,1302,NA,"Georgia","Alaska"
"Georgia","Pennsylvania",13,42,1044.27685546875,1342,1,"Georgia","Pennsylvania"
"Georgia","Colorado",13,8,2109.18798828125,1308,NA,"Georgia","Colorado"
"Georgia","North Carolina",13,37,508.275970458984,1337,1,"Georgia","North Carolina"
"Georgia","Indiana",13,18,846.225830078125,1318,3,"Georgia","Indiana"
"Georgia","Kansas",13,20,1497.93664550781,1320,NA,"Georgia","Kansas"
"Georgia","District of Columbia",13,11,905.427795410156,1311,3,"Georgia","District of Columbia"
"Georgia","Rhode Island",13,44,1453.26940917969,1344,NA,"Georgia","Rhode Island"
"Georgia","Wyoming",13,56,2399.0859375,1356,1,"Georgia","Wyoming"
"Georgia","Mississippi",13,28,583.212036132812,1328,1,"Georgia","Mississippi"
"Georgia","Massachusetts",13,25,1481.38293457031,1325,NA,"Georgia","Massachusetts"
"Georgia","Connecticut",13,9,1375.59655761719,1309,NA,"Georgia","Connecticut"
"Georgia","Vermont",13,50,1577.34155273438,1350,2,"Georgia","Vermont"
"Georgia","Maine",13,23,1865.18811035156,1323,NA,"Georgia","Maine"
"Georgia","New Hampshire",13,33,1603.36804199219,1333,NA,"Georgia","New Hampshire"
"Georgia","New Mexico",13,35,2107.19067382812,1335,NA,"Georgia","New Mexico"
"Georgia","Ohio",13,39,853.017822265625,1339,NA,"Georgia","Ohio"
"Georgia","Alabama",13,1,318.197570800781,1301,4,"Georgia","Alabama"
"Georgia","Nebraska",13,31,1751.88195800781,1331,6,"Georgia","Nebraska"
"Georgia","South Dakota",13,46,1956.84777832031,1346,NA,"Georgia","South Dakota"
"Georgia","Nevada",13,32,3059.83862304688,1332,NA,"Georgia","Nevada"
"Georgia","New Jersey",13,34,1147.50012207031,1334,1,"Georgia","New Jersey"
"Georgia","North Dakota",13,38,2184.55053710938,1338,NA,"Georgia","North Dakota"
"Georgia","South Carolina",13,45,275.404968261719,1345,NA,"Georgia","South Carolina"
"Georgia","Arizona",13,4,2616.63696289062,1304,2,"Georgia","Arizona"
"Georgia","Arkansas",13,5,869.35986328125,1305,NA,"Georgia","Arkansas"
"Hawaii","California",15,6,4022.67236328125,1506,NA,"Hawaii","California"
"Hawaii","Wisconsin",15,55,6590.166015625,1555,NA,"Hawaii","Wisconsin"
"Hawaii","Idaho",15,16,4674.7900390625,1516,NA,"Hawaii","Idaho"
"Hawaii","Minnesota",15,27,6265.0771484375,1527,NA,"Hawaii","Minnesota"
"Hawaii","Iowa",15,19,6298.9150390625,1519,NA,"Hawaii","Iowa"
"Hawaii","Missouri",15,29,6383.2958984375,1529,NA,"Hawaii","Missouri"
"Hawaii","Maryland",15,24,7732.361328125,1524,NA,"Hawaii","Maryland"
"Hawaii","Oregon",15,41,4222.3642578125,1541,4,"Hawaii","Oregon"
"Hawaii","Michigan",15,26,6956.13818359375,1526,NA,"Hawaii","Michigan"
"Hawaii","Montana",15,30,5141.1728515625,1530,NA,"Hawaii","Montana"
"Hawaii","Utah",15,49,4742.1240234375,1549,4,"Hawaii","Utah"
"Hawaii","Virginia",15,51,7583.72314453125,1551,NA,"Hawaii","Virginia"
"Hawaii","Illinois",15,17,6659.37353515625,1517,NA,"Hawaii","Illinois"
"Hawaii","Texas",15,48,5778.88330078125,1548,NA,"Hawaii","Texas"
"Hawaii","Louisiana",15,22,6481.21533203125,1522,1,"Hawaii","Louisiana"
"Hawaii","Florida",15,12,7425.79296875,1512,NA,"Hawaii","Florida"
"Hawaii","Kentucky",15,21,7015.13427734375,1521,NA,"Hawaii","Kentucky"
"Hawaii","Tennessee",15,47,6941.22265625,1547,NA,"Hawaii","Tennessee"
