"state1_name","state2_name","state1_fips","state2_fips","distance_km"
"Illinois","Minnesota","17","27",807.864261776084
"Illinois","Iowa","17","19",425.518678717033
"Illinois","Missouri","17","29",337.706453072702
"Illinois","Maryland","17","24",1072.98775489456
"Illinois","Oregon","17","41",2612.20462125799
"Illinois","Michigan","17","26",572.092449389616
"Illinois","Montana","17","30",1815.03781233903
"Illinois","Utah","17","49",1920.12741432453
"Illinois","Virginia","17","51",943.288292721937
"Illinois","Texas","17","48",1319.66363197621
"Illinois","Louisiana","17","22",1033.73656703231
"Illinois","Florida","17","12",1415.63801771788
"Illinois","Kentucky","17","21",437.703688277204
"Illinois","Tennessee","17","47",527.745891008538
"Illinois","New York","17","36",1183.60182838479
"Illinois","Georgia","17","13",971.129148624394
"Illinois","Hawaii","17","15",6659.37367153357
"Illinois","Delaware","17","10",1179.30911606179
"Illinois","Washington","17","53",2624.59316479932
"Illinois","Oklahoma","17","40",880.49040535448
"Illinois","West Virginia","17","54",753.227908681476
"Illinois","Alaska","17","02",4794.84380032461
"Illinois","Pennsylvania","17","42",967.994850285463
"Illinois","Colorado","17","08",1405.41767631031
"Illinois","North Carolina","17","37",1010.71187341625
"Illinois","Indiana","17","18",248.941510800361
"Illinois","Kansas","17","20",808.504507603505
"Illinois","District of Columbia","17","11",1052.16766118422
"Illinois","Rhode Island","17","44",1493.93658720429
"Illinois","Wyoming","17","56",1559.76820962745
"Illinois","Mississippi","17","28",813.308211623088
"Illinois","Massachusetts","17","25",1478.10531071954
"Illinois","Connecticut","17","09",1394.45770414564
"Illinois","Vermont","17","50",1433.4621951978
"Illinois","Maine","17","23",1729.55188535264
"Illinois","New Hampshire","17","33",1510.69139259362
"Illinois","New Mexico","17","35",1620.17712810042
"Illinois","Ohio","17","39",544.43830112397
"Illinois","Alabama","17","01",834.953782498783
"Illinois","Nebraska","17","31",907.063457736598
"Illinois","South Dakota","17","46",1030.45640469889
"Illinois","Nevada","17","32",2339.75398309125
"Illinois","New Jersey","17","34",1234.62687103868
"Illinois","North Dakota","17","38",1221.82897675321
"Illinois","South Carolina","17","45",1004.00010786648
"Illinois","Arizona","17","04",2084.839557887
"Illinois","Arkansas","17","05",639.817054616156
"Texas","California","48","06",1954.66523519748
"Texas","Wisconsin","48","55",1674.889613417
"Texas","Idaho","48","16",1959.4823012611
"Texas","Minnesota","48","27",1705.10723080016
"Texas","Iowa","48","19",1289.8213081044
"Texas","Missouri","48","29",989.745613816104
"Texas","Maryland","48","24",2208.27845182842
"Texas","Oregon","48","41",2318.52324398766
"Texas","Michigan","48","26",1878.61087227238
"Texas","Montana","48","30",1946.46153163777
"Texas","Utah","48","49",1419.61830864372
"Texas","Virginia","48","51",1992.22303614105
"Texas","Illinois","48","17",1319.66363197621
"Texas","Louisiana","48","22",702.333995680664
"Texas","Florida","48","12",1651.53148242593
"Texas","Kentucky","48","21",1448.98429292535
"Texas","Tennessee","48","47",1294.43856169794
"Texas","New York","48","36",2452.31029854445
"Texas","Georgia","48","13",1500.34350136349
"Texas","Hawaii","48","15",5778.88347292359
"Texas","Delaware","48","10",2311.25012446332
"Texas","Washington","48","53",2525.87642923356
"Texas","Oklahoma","48","40",490.669040587782
"Texas","West Virginia","48","54",1874.98568291681
"Texas","Alaska","48","02",5116.81047452535
"Texas","Pennsylvania","48","42",2188.7311704638
"Texas","Colorado","48","08",1013.06736153947
"Texas","North Carolina","48","37",1917.28281707177
"Texas","Indiana","48","18",1502.87933034213
"Texas","Kansas","48","20",788.667086819901
"Texas","District of Columbia","48","11",2181.74793428136
"Texas","Rhode Island","48","44",2712.64726636306
"Texas","Wyoming","48","56",1476.05079860879
"Texas","Mississippi","48","28",918.976383542789
"Texas","Massachusetts","48","25",2713.08776235345
"Texas","Connecticut","48","09",2615.93899304646
"Texas","Vermont","48","50",2712.11070875917
"Texas","Maine","48","23",3016.33833255339
"Texas","New Hampshire","48","33",2777.79521813235
"Texas","New Mexico","48","35",715.787927301017
"Texas","Ohio","48","39",1778.83279266325
"Texas","Alabama","48","01",1183.3951181939
"Texas","Nebraska","48","31",1123.48464645921
"Texas","South Dakota","48","46",1448.04303112844
"Texas","Nevada","48","32",1794.65789535309
"Texas","New Jersey","48","34",2414.5266478827
"Texas","North Dakota","48","38",1782.78987529485
"Texas","South Carolina","48","45",1742.70919138455
"Texas","Arizona","48","04",1195.5654442634
"Texas","Arkansas","48","05",744.834494178052
"Louisiana","California","22","06",2616.68205790068
"Louisiana","Wisconsin","22","55",1523.12337550656
"Louisiana","Idaho","22","16",2472.52598531091
"Louisiana","Minnesota","22","27",1710.09765968744
"Louisiana","Iowa","22","19",1237.92284032684
"Louisiana","Missouri","22","29",818.069512548496
"Louisiana","Maryland","22","24",1642.01650006609
"Louisiana","Oregon","22","41",2885.02537395674
"Louisiana","Michigan","22","26",1588.85819705645
"Louisiana","Montana","22","30",2337.78225688273
"Louisiana","Utah","22","49",2011.28571406355
"Louisiana","Virginia","22","51",1405.11353841026
"Louisiana","Illinois","22","17",1033.73656703231
"Louisiana","Texas","22","48",702.333995680664
"Louisiana","Florida","22","12",953.436978972623
"Louisiana","Kentucky","22","21",946.609382337255
"Louisiana","Tennessee","22","47",747.230137913159
"Louisiana","New York","22","36",1965.02418585646
"Louisiana","Georgia","22","13",822.771988862582
"Louisiana","Hawaii","22","15",6481.21540832768
"Louisiana","Delaware","22","10",1736.18358214845
"Louisiana","Washington","22","53",3033.23413288644
"Louisiana","Oklahoma","22","40",725.089226121496
"Louisiana","West Virginia","22","54",1334.3722095047
"Louisiana","Alaska","22","02",5507.1056420815
"Louisiana","Pennsylvania","22","42",1675.96494437653
"Louisiana","Colorado","22","08",1522.3257512639
"Louisiana","North Carolina","22","37",1286.99973587874
"Louisiana","Indiana","22","18",1111.66442378297
"Louisiana","Kansas","22","20",1018.5183915535
"Louisiana","District of Columbia","22","11",1614.59653751269
"Louisiana","Rhode Island","22","44",2168.73557677698
"Louisiana","Wyoming","22","56",1917.21002855766
"Louisiana","Mississippi","22","28",287.287144846921
"Louisiana","Massachusetts","22","25",2181.80545001425
"Louisiana","Connecticut","22","09",2078.32355658846
"Louisiana","Vermont","22","50",2224.46506887609
"Louisiana","Maine","22","23",2529.0376059302
"Louisiana","New Hampshire","22","33",2274.11817239922
"Louisiana","New Mexico","22","35",1378.00901717112
"Louisiana","Ohio","22","39",1319.68746979195
"Louisiana","Alabama","22","01",519.960364047148
"Louisiana","Nebraska","22","31",1364.72281894496
"Louisiana","South Dakota","22","46",1659.97633601953
"Louisiana","Nevada","22","32",2418.06787361631
"Louisiana","New Jersey","22","34",1859.45981142305
"Louisiana","North Dakota","22","38",1967.04555575972
"Louisiana","South Carolina","22","45",1084.2077648644
"Louisiana","Arizona","22","04",1879.25787242767
"Louisiana","Arkansas","22","05",434.161620959947
"Florida","California","12","06",3562.08270006961
"Florida","Wisconsin","12","55",1904.69402138951
"Florida","Idaho","12","16",3335.97681691369
"Florida","Minnesota","12","27",2223.38601073777
"Florida","Iowa","12","19",1800.64106288605
"Florida","Missouri","12","29",1427.45203078395
"Florida","Maryland","12","24",1275.21541853465
"Florida","Oregon","12","41",3775.31523077868
"Florida","Michigan","12","26",1771.61375207375
"Florida","Montana","12","30",3120.61604992772
"Florida","Utah","12","49",2930.18090984657
"Florida","Virginia","12","51",1050.35291211834
"Florida","Illinois","12","17",1415.63801771788
"Florida","Texas","12","48",1651.53148242593
"Florida","Louisiana","12","22",953.436978972623
"Florida","Kentucky","12","21",1030.17900256008
"Florida","Tennessee","12","47",888.083798221597
"Florida","New York","12","36",1713.25862246949
"Florida","Georgia","12","13",460.660641150784
"Florida","Hawaii","12","15",7425.79292007582
"Florida","Delaware","12","10",1323.62339865114
"Florida","Washington","12","53",3879.31594862867
"Florida","Oklahoma","12","40",1614.49541577612
"Florida","West Virginia","12","54",1131.52170540756
"Florida","Alaska","12","02",6201.16977164785
"Florida","Pennsylvania","12","42",1431.46006594103
"Florida","Colorado","12","08",2418.20933207069
"Florida","North Carolina","12","37",834.159300752049
"Florida","Indiana","12","18",1305.8674019832
"Florida","Kansas","12","20",1837.52381607569
"Florida","District of Columbia","12","11",1252.48924065202
"Florida","Rhode Island","12","44",1758.05318440391
"Florida","Wyoming","12","56",2756.14300167644
"Florida","Mississippi","12","28",829.883138010393
"Florida","Massachusetts","12","25",1798.30410417472
"Florida","Connecticut","12","09",1695.76196942577
"Florida","Vermont","12","50",1929.19720286799
"Florida","Maine","12","23",2195.78815767099
"Florida","New Hampshire","12","33",1938.27449261437
"Florida","New Mexico","12","35",2328.75272719326
"Florida","Ohio","12","39",1302.51578617455
"Florida","Alabama","12","01",626.604215984861
"Florida","Nebraska","12","31",2129.42563671969
"Florida","South Dakota","12","46",2363.1935294177
"Florida","Nevada","12","32",3347.08057154414
"Florida","New Jersey","12","34",1473.16433279635
"Florida","North Dakota","12","38",2611.57697472203
"Florida","South Carolina","12","45",610.523378281979
"Florida","Arizona","12","04",2832.18452274047
"Florida","Arkansas","12","05",1175.79267395589
"Kentucky","California","21","06",3003.77408867814
"Kentucky","Wisconsin","21","55",880.767958125412
"Kentucky","Idaho","21","16",2560.32310252175
"Kentucky","Minnesota","21","27",1223.52716618367
"Kentucky","Iowa","21","19",862.469946465931
"Kentucky","Missouri","21","29",634.158179373426
"Kentucky","Maryland","21","24",764.906954896136
"Kentucky","Oregon","21","41",3030.48417970494
"Kentucky","Michigan","21","26",756.926937254478
"Kentucky","Montana","21","30",2250.71592657272
"Kentucky","Utah","21","49",2297.5663856007
"Kentucky","Virginia","21","51",573.325356300071
"Kentucky","Illinois","21","17",437.703688277204
"Kentucky","Texas","21","48",1448.98429292535
"Kentucky","Louisiana","21","22",946.609382337255
"Kentucky","Florida","21","12",1030.17900256008
"Kentucky","Tennessee","21","47",208.447709372284
"Kentucky","New York","21","36",1024.69025252708
"Kentucky","Georgia","21","13",570.413719733772
"Kentucky","Hawaii","21","15",7015.13433607504
"Kentucky","Delaware","21","10",870.50721807702
"Kentucky","Washington","21","53",3056.81876441416
"Kentucky","Oklahoma","21","40",1109.49867240541
"Kentucky","West Virginia","21","54",427.547236985041
"Kentucky","Alaska","21","02",5215.62715771198
"Kentucky","Pennsylvania","21","42",745.252188361031
"Kentucky","Colorado","21","08",1771.47111532217
"Kentucky","North Carolina","21","37",589.280231011851
"Kentucky","Indiana","21","18",275.813385990506
"Kentucky","Kansas","21","20",1149.61101369024
"Kentucky","District of Columbia","21","11",739.241721106833
"Kentucky","Rhode Island","21","44",1264.0203937712
"Kentucky","Wyoming","21","56",1976.32258951492
"Kentucky","Mississippi","21","28",664.788307036374
"Kentucky","Massachusetts","21","25",1266.59705108996
"Kentucky","Connecticut","21","09",1167.89653562035
"Kentucky","Vermont","21","50",1285.70190769015
"Kentucky","Maine","21","23",1591.54020452406
"Kentucky","New Hampshire","21","33",1342.26433892053
"Kentucky","New Mexico","21","35",1900.8310057419
"Kentucky","Ohio","21","39",375.376571884957
"Kentucky","Alabama","21","01",547.04403920339
"Kentucky","Nebraska","21","31",1318.28645094041
"Kentucky","South Dakota","21","46",1466.2806870875
"Kentucky","Nevada","21","32",2722.71918033344
"Kentucky","New Jersey","21","34",966.196487557145
"Kentucky","North Dakota","21","38",1656.53133460768
"Kentucky","South Carolina","21","45",566.712227796395
"Kentucky","Arizona","21","04",2393.66020084889
"Kentucky","Arkansas","21","05",704.467222826844
"Tennessee","California","47","06",2948.72598638236
"Tennessee","Wisconsin","47","55",1022.48967774506
"Tennessee","Idaho","47","16",2566.72694623505
"Tennessee","Minnesota","47","27",1335.61014284144
"Tennessee","Iowa","47","19",926.491417742564
"Tennessee","Missouri","47","29",608.783000362165
"Tennessee","Maryland","47","24",917.737493089115
"Tennessee","Oregon","47","41",3029.28630063595
"Tennessee","Michigan","47","26",946.806398506324
"Tennessee","Montana","47","30",2291.61899170116
"Tennessee","Utah","47","49",2256.40824146515
"Tennessee","Virginia","47","51",697.855063654368
"Tennessee","Illinois","47","17",527.745891008538
"Tennessee","Texas","47","48",1294.43856169794
"Tennessee","Louisiana","47","22",747.230137913159
"Tennessee","Florida","47","12",888.083798221597
"Tennessee","Kentucky","47","21",208.447709372284
"Tennessee","New York","47","36",1217.86809097505
"Tennessee","Georgia","47","13",447.266251565629
"Tennessee","Hawaii","47","15",6941.22243715197
"Tennessee","Delaware","47","10",1018.74809410624
"Tennessee","Washington","47","53",3082.7259559561
"Tennessee","Oklahoma","47","40",1006.10676964968
"Tennessee","West Virginia","47","54",593.729324476169
"Tennessee","Alaska","47","02",5319.8943004941
"Tennessee","Pennsylvania","47","42",930.393878841584
"Tennessee","Colorado","47","08",1727.46025444833
"Tennessee","North Carolina","47","37",647.906807570411
"Tennessee","Indiana","47","18",448.763205885563
"Tennessee","Kansas","47","20",1104.4074630585
"Tennessee","District of Columbia","47","11",890.783717557152
"Tennessee","Rhode Island","47","44",1434.94411481221
"Tennessee","Wyoming","47","56",1979.4306188466
"Tennessee","Mississippi","47","28",461.865332741101
"Tennessee","Massachusetts","47","25",1443.22369598382
"Tennessee","Connecticut","47","09",1341.55600914762
"Tennessee","Vermont","47","50",1477.61263354344
"Tennessee","Maine","47","23",1782.5819809237
"Tennessee","New Hampshire","47","33",1529.13656952873
"Tennessee","New Mexico","47","35",1801.49713945736
"Tennessee","Ohio","47","39",582.663242383718
"Tennessee","Alabama","47","01",345.590617205331
"Tennessee","Nebraska","47","31",1324.69556776638
"Tennessee","South Dakota","47","46",1513.91201196977
"Tennessee","Nevada","47","32",2683.16731739577
"Tennessee","New Jersey","47","34",1129.56580604403
"Tennessee","North Dakota","47","38",1737.28529011249
"Tennessee","South Carolina","47","45",543.074656794606
"Tennessee","Arizona","47","04",2304.01506551031
"Tennessee","Arkansas","47","05",562.686280944367
"New York","California","36","06",3753.02644648128
"New York","Wisconsin","36","55",1176.74298506002
"New York","Idaho","36","16",3120.98724570103
"New York","Minnesota","36","27",1530.13317197337
"New York","Iowa","36","19",1475.21193823868
"New York","Missouri","36","29",1515.16729638896
"New York","Maryland","36","24",446.571093132303
"New York","Oregon","36","41",3594.35460279326
"New York","Michigan","36","26",809.712976466349
"New York","Montana","36","30",2700.39071598269
"New York","Utah","36","49",3032.74288598572
"New York","Virginia","36","51",663.863993770647
"New York","Illinois","36","17",1183.60182838479
"New York","Texas","36","48",2452.31029854445
"New York","Louisiana","36","22",1965.02418585646
"New York","Florida","36","12",1713.25862246949
"New York","Kentucky","36","21",1024.69025252708
"New York","Tennessee","36","47",1217.86809097505
"New York","Georgia","36","13",1338.96019665695
"New York","Hawaii","36","15",7762.3157415584
"New York","Delaware","36","10",437.61782709571
"New York","Washington","36","53",3512.4776989774
"New York","Oklahoma","36","40",2054.12150038809
"New York","West Virginia","36","54",642.770418430321
"New York","Alaska","36","02",5201.49702465147
"New York","Pennsylvania","36","42",297.26240066727
"New York","Colorado","36","08",2546.39940587726
"New York","North Carolina","36","37",879.550315613139
"New York","Indiana","36","18",959.433700544762
"New York","Kansas","36","20",1983.36400461614
"New York","District of Columbia","36","11",465.807081194133
"New York","Rhode Island","36","44",355.828156197739
"New York","Wyoming","36","56",2591.77097093064
"New York","Mississippi","36","28",1678.80297252635
"New York","Massachusetts","36","25",316.359913509533
"New York","Connecticut","36","09",271.072822946639
"New York","Vermont","36","50",261.248621281145
"New York","Maine","36","23",567.172853969467
"New York","New Hampshire","36","33",328.007777545295
"New York","New Mexico","36","35",2802.92550033662
"New York","Ohio","36","39",673.479260303527
"New York","Alabama","36","01",1502.1428024365
"New York","Nebraska","36","31",1998.93112152069
"New York","South Dakota","36","46",1987.45988878036
"New York","Nevada","36","32",3433.37924838684
"New York","New Jersey","36","34",314.084299671866
"New York","North Dakota","36","38",2010.01164002295
"New York","South Carolina","36","45",1107.51634606917
"New York","Arizona","36","04",3257.9673059683
"New York","Arkansas","36","05",1711.89377571742
"Georgia","California","13","06",3304.87614874382
"Georgia","Wisconsin","13","55",1448.50184134829
"Georgia","Idaho","13","16",2985.60452836372
"Georgia","Minnesota","13","27",1777.47977047339
"Georgia","Iowa","13","19",1373.57983791756
"Georgia","Missouri","13","29",1034.56933467683
"Georgia","Maryland","13","24",931.561106006421
"Georgia","Oregon","13","41",3440.6835879779
"Georgia","Michigan","13","26",1312.3487404012
"Georgia","Montana","13","30",2730.22043430481
"Georgia","Utah","13","49",2634.85049168312
"Georgia","Virginia","13","51",687.224649231658
"Georgia","Illinois","13","17",971.129148624394
"Georgia","Texas","13","48",1500.34350136349
"Georgia","Louisiana","13","22",822.771988862582
"Georgia","Florida","13","12",460.660641150784
"Georgia","Kentucky","13","21",570.413719733772
"Georgia","Tennessee","13","47",447.266251565629
"Georgia","New York","13","36",1338.96019665695
"Georgia","Hawaii","13","15",7253.84344392977
"Georgia","Delaware","13","10",1005.20259648368
"Georgia","Washington","13","53",3512.38124468665
"Georgia","Oklahoma","13","40",1334.15239129194
"Georgia","West Virginia","13","54",714.383151255028
"Georgia","Alaska","13","02",5765.75000534559
"Georgia","Pennsylvania","13","42",1044.27686849803
"Georgia","Colorado","13","08",2109.18791132615
"Georgia","North Carolina","13","37",508.275964667284
"Georgia","Indiana","13","18",846.225842279972
"Georgia","Kansas","13","20",1497.93666887897
"Georgia","District of Columbia","13","11",905.427824593916
"Georgia","Rhode Island","13","44",1453.26944389852
"Georgia","Wyoming","13","56",2399.08583145132
"Georgia","Mississippi","13","28",583.212053152947
"Georgia","Massachusetts","13","25",1481.3829853552
"Georgia","Connecticut","13","09",1375.59654423637
"Georgia","Vermont","13","50",1577.34157327363
"Georgia","Maine","13","23",1865.1880983634
"Georgia","New Hampshire","13","33",1603.36799998936
"Georgia","New Mexico","13","35",2107.19056649032
"Georgia","Ohio","13","39",853.017813537548
"Georgia","Alabama","13","01",318.197576869924
"Georgia","Nebraska","13","31",1751.88194337674
"Georgia","South Dakota","13","46",1956.84772225533
"Georgia","Nevada","13","32",3059.83857329535
"Georgia","New Jersey","13","34",1147.50017289741
"Georgia","North Dakota","13","38",2184.55045711146
"Georgia","South Carolina","13","45",275.404983202883
"Georgia","Arizona","13","04",2616.63695632579
"Georgia","Arkansas","13","05",869.359842293818
"Hawaii","California","15","06",4022.67233266514
"Hawaii","Wisconsin","15","55",6590.16584961266
"Hawaii","Idaho","15","16",4674.79001840321
"Hawaii","Minnesota","15","27",6265.07703798533
"Hawaii","Iowa","15","19",6298.91515232063
"Hawaii","Missouri","15","29",6383.29582902473
"Hawaii","Maryland","15","24",7732.36139696491
"Hawaii","Oregon","15","41",4222.3640614844
"Hawaii","Michigan","15","26",6956.13801375099
"Hawaii","Montana","15","30",5141.17265860287
"Hawaii","Utah","15","49",4742.1239682627
"Hawaii","Virginia","15","51",7583.72308081296
"Hawaii","Illinois","15","17",6659.37367153357
"Hawaii","Texas","15","48",5778.88347292359
"Hawaii","Louisiana","15","22",6481.21540832768
"Hawaii","Florida","15","12",7425.79292007582
"Hawaii","Kentucky","15","21",7015.13433607504
"Hawaii","Tennessee","15","47",6941.22243715197
"Hawaii","New York","15","36",7762.3157415584
"Hawaii","Georgia","15","13",7253.84344392977
"Hawaii","Delaware","15","10",7838.57881125188
"Hawaii","Washington","15","53",4412.04785473445
"Hawaii","Oklahoma","15","40",5938.42553804244
"Hawaii","West Virginia","15","54",7407.12566089357
"Hawaii","Alaska","15","02",4853.40414202524
"Hawaii","Pennsylvania","15","42",7610.17735316301
"Hawaii","Colorado","15","08",5254.52100454316
"Hawaii","North Carolina","15","37",7586.69877215141
"Hawaii","Indiana","15","18",6908.29232971917
"Hawaii","Kansas","15","20",5868.07496948278
"Hawaii","District of Columbia","15","11",7711.40711274052
"Hawaii","Rhode Island","15","44",8109.50754968951
"Hawaii","Wyoming","15","56",5172.37077621432
"Hawaii","Mississippi","15","28",6674.30476432593
"Hawaii","Massachusetts","15","25",8078.06474209243
"Hawaii","Connecticut","15","09",8013.22015879222
"Hawaii","Vermont","15","50",7965.66293701588
"Hawaii","Maine","15","23",8203.53358677761
"Hawaii","New Hampshire","15","33",8059.45760868688
"Hawaii","New Mexico","15","35",5149.22278091573
"Hawaii","Ohio","15","39",7199.90400185746
"Hawaii","Alabama","15","01",6937.06506765029
"Hawaii","Nebraska","15","31",5773.96879662241
"Hawaii","South Dakota","15","46",5780.69761924295
"Hawaii","Nevada","15","32",4331.31049991041
"Hawaii","New Jersey","15","34",7884.53672321208
"Hawaii","North Dakota","15","38",5820.2516590357
"Hawaii","South Carolina","15","45",7464.14767317827
"Hawaii","Arizona","15","04",4641.1693889583
"Hawaii","Arkansas","15","05",6399.21860830264
"Delaware","California","10","06",3816.0623727201
"Delaware","Wisconsin","10","55",1351.54447351628
"Delaware","Idaho","10","16",3270.498435612
"Delaware","Minnesota","10","27",1732.16132771568
"Delaware","Iowa","10","19",1555.54677905933
"Delaware","Missouri","10","29",1471.72164660541
"Delaware","Maryland","10","24",107.414121935991
"Delaware","Oregon","10","41",3747.47275592252
"Delaware","Michigan","10","26",1012.01526073036
"Delaware","Montana","10","30",2889.06075657432
"Delaware","Utah","10","49",3097.97233024903
"Delaware","Virginia","10","51",331.621725592962
"Delaware","Illinois","10","17",1179.30911606179
"Delaware","Texas","10","48",2311.25012446332
"Delaware","Louisiana","10","22",1736.18358214845
"Delaware","Florida","10","12",1323.62339865114
"Delaware","Kentucky","10","21",870.50721807702
"Delaware","Tennessee","10","47",1018.74809410624
"Delaware","New York","10","36",437.61782709571
"Delaware","Georgia","10","13",1005.20259648368
"Delaware","Hawaii","10","15",7838.57881125188
"Delaware","Washington","10","53",3709.77104358558
"Delaware","Oklahoma","10","40",1977.0912626073
"Delaware","West Virginia","10","54",445.416996387689
"Delaware","Alaska","10","02",5559.66707113186
"Delaware","Pennsylvania","10","42",286.563252705865
"Delaware","Colorado","10","08",2584.67736231148
"Delaware","North Carolina","10","37",502.778776309358
"Delaware","Indiana","10","18",930.48749215175
"Delaware","Kansas","10","20",1979.59042844234
"Delaware","District of Columbia","10","11",131.572557672619
"Delaware","Rhode Island","10","44",448.072344535291
"Delaware","Wyoming","10","56",2709.42834671465
"Delaware","Mississippi","10","28",1451.58270291222
"Delaware","Massachusetts","10","25",479.077535652044
"Delaware","Connecticut","10","09",374.312253626475
"Delaware","Vermont","10","50",611.050472516298
"Delaware","Maine","10","23",872.994528855038
"Delaware","New Hampshire","10","33",614.652333482611
"Delaware","New Mexico","10","35",2762.94653039609
"Delaware","Ohio","10","39",640.788815474028
"Delaware","Alabama","10","01",1231.57546802472
"Delaware","Nebraska","10","31",2073.53047715639
"Delaware","South Dakota","10","46",2130.35156294852
"Delaware","Nevada","10","32",3515.04699672329
"Delaware","New Jersey","10","34",149.68635642534
"Delaware","North Dakota","10","38",2217.51974790882
"Delaware","South Carolina","10","45",743.306039155024
"Delaware","Arizona","10","04",3247.26615343083
"Delaware","Arkansas","10","05",1570.47683637974
"Washington","California","53","06",1138.6437219164
"Washington","Wisconsin","53","55",2360.5614522158
"Washington","Idaho","53","16",567.11344649436
"Washington","Minnesota","53","27",1986.92814472386
"Washington","Iowa","53","19",2200.96627877872
"Washington","Missouri","53","29",2478.38443713068
"Washington","Maryland","53","24",3614.63640833912
"Washington","Oregon","53","41",384.422769159197
"Washington","Michigan","53","26",2716.6629277214
"Washington","Montana","53","30",820.829387079043
"Washington","Utah","53","49",1146.47175824081
"Washington","Virginia","53","51",3545.01808570487
"Washington","Illinois","53","17",2624.59316479932
"Washington","Texas","53","48",2525.87642923356
"Washington","Louisiana","53","22",3033.23413288644
"Washington","Florida","53","12",3879.31594862867
"Washington","Kentucky","53","21",3056.81876441416
"Washington","Tennessee","53","47",3082.7259559561
"Washington","New York","53","36",3512.4776989774
"Washington","Georgia","53","13",3512.38124468665
"Washington","Hawaii","53","15",4412.04785473445
"Washington","Delaware","53","10",3709.77104358558
"Washington","Oklahoma","53","40",2308.28250238541
"Washington","West Virginia","53","54",3343.9296551406
"Washington","Alaska","53","02",2658.04647187719
"Washington","Pennsylvania","53","42",3438.37493005748
"Washington","Colorado","53","08",1525.32902051166
"Washington","North Carolina","53","37",3634.78624436314
"Washington","Indiana","53","18",2850.78027024624
"Washington","Kansas","53","20",2044.18082076546
"Washington","District of Columbia","53","11",3600.82247694662
"Washington","Rhode Island","53","44",3868.1284475981
"Washington","Wyoming","53","56",1124.23192747882
"Washington","Mississippi","53","28",3058.32405547667
"Washington","Massachusetts","53","25",3823.38564263671
"Washington","Connecticut","53","09",3781.23616178279
"Washington","Vermont","53","50",3672.15954363882
"Washington","Maine","53","23",3869.27797802634
"Washington","New Hampshire","53","33",3769.25958804703
"Washington","New Mexico","53","35",1876.89241531246
"Washington","Ohio","53","39",3092.17584078342
"Washington","Alabama","53","01",3256.76661250368
"Washington","Nebraska","53","31",1760.52395965396
"Washington","South Dakota","53","46",1597.09819621533
"Washington","Nevada","53","32",949.12700017122
"Washington","New Jersey","53","34",3709.48662900345
"Washington","North Dakota","53","38",1502.96299776787
"Washington","South Carolina","53","45",3613.31746147563
"Washington","Arizona","53","04",1634.61087711293
"Washington","Arkansas","53","05",2707.45772999682
"Oklahoma","California","40","06",1970.9816733194
"Oklahoma","Wisconsin","40","55",1189.08159241625
"Oklahoma","Idaho","40","16",1748.65782867535
"Oklahoma","Minnesota","40","27",1218.58978394056
"Oklahoma","Iowa","40","19",799.87161893316
"Oklahoma","Missouri","40","29",542.873284692522
"Oklahoma","Maryland","40","24",1870.3715322135
"Oklahoma","Oregon","40","41",2169.43456612101
"Oklahoma","Michigan","40","26",1415.86022183538
"Oklahoma","Montana","40","30",1624.5418834203
"Oklahoma","Utah","40","49",1316.19313262271
"Oklahoma","Virginia","40","51",1680.91657539764
"Oklahoma","Illinois","40","17",880.49040535448
"Oklahoma","Texas","40","48",490.669040587782
"Oklahoma","Louisiana","40","22",725.089226121496
"Oklahoma","Florida","40","12",1614.49541577612
"Oklahoma","Kentucky","40","21",1109.49867240541
"Oklahoma","Tennessee","40","47",1006.10676964968
"Oklahoma","New York","40","36",2054.12150038809
"Oklahoma","Georgia","40","13",1334.15239129194
"Oklahoma","Hawaii","40","15",5938.42553804244
"Oklahoma","Delaware","40","10",1977.0912626073
"Oklahoma","Washington","40","53",2308.28250238541
"Oklahoma","West Virginia","40","54",1531.71489819306
"Oklahoma","Alaska","40","02",4804.8124522058
"Oklahoma","Pennsylvania","40","42",1813.22837535804
"Oklahoma","Colorado","40","08",806.474263414807
"Oklahoma","North Carolina","40","37",1653.98784490652
"Oklahoma","Indiana","40","18",1094.92868455469
"Oklahoma","Kansas","40","20",332.366655444226
"Oklahoma","District of Columbia","40","11",1845.51882107532
"Oklahoma","Rhode Island","40","44",2344.03339266619
"Oklahoma","Wyoming","40","56",1193.06370279083
"Oklahoma","Mississippi","40","28",786.834387968962
"Oklahoma","Massachusetts","40","25",2335.83552885249
"Oklahoma","Connecticut","40","09",2245.0626586499
"Oklahoma","Vermont","40","50",2308.63179452355
"Oklahoma","Maine","40","23",2607.67148191924
"Oklahoma","New Hampshire","40","33",2382.12907938408
"Oklahoma","New Mexico","40","35",795.677435727999
"Oklahoma","Ohio","40","39",1388.79245095395
"Oklahoma","Alabama","40","01",1028.98094123279
"Oklahoma","Nebraska","40","31",690.962678860662
"Oklahoma","South Dakota","40","46",1011.59983546848
"Oklahoma","Nevada","40","32",1735.9414408519
"Oklahoma","New Jersey","40","34",2061.33508617254
"Oklahoma","North Dakota","40","38",1341.60724851571
"Oklahoma","South Carolina","40","45",1526.77576105186
"Oklahoma","Arizona","40","04",1298.49995391598
"Oklahoma","Arkansas","40","05",465.271752686418
"West Virginia","California","54","06",3386.70403514174
"West Virginia","Wisconsin","54","55",1023.03873351176
"West Virginia","Idaho","54","16",2879.21751378649
